"Point","Elongation","Force","Position","Code","Samplerate","Motorspeed"
288.4,.306,111.0054,-1.665,0,100,"0.1 mm/min"
288.5,.306,111.0335,-1.665,0,100,"0.1 mm/min"
288.6,.306,111.0835,-1.665,0,100,"0.1 mm/min"
288.7,.306,111.1272,-1.665,0,100,"0.1 mm/min"
288.8,.306,111.1709,-1.665,0,100,"0.1 mm/min"
288.9,.306,111.224,-1.665,0,100,"0.1 mm/min"
289,.306,111.2708,-1.665,0,100,"0.1 mm/min"
289.1,.306,111.2989,-1.665,0,100,"0.1 mm/min"
289.2,.306,111.3395,-1.665,0,100,"0.1 mm/min"
289.3,.307,111.377,-1.666,0,100,"0.1 mm/min"
289.4,.307,111.4082,-1.666,0,100,"0.1 mm/min"
289.5,.307,111.4488,-1.666,0,100,"0.1 mm/min"
289.6,.307,111.4987,-1.666,0,100,"0.1 mm/min"
289.7,.307,111.5518,-1.666,0,100,"0.1 mm/min"
289.8,.307,111.5892,-1.666,0,100,"0.1 mm/min"
289.9,.307,111.633,-1.666,0,100,"0.1 mm/min"
290,.308,111.6704,-1.667,0,100,"0.1 mm/min"
290.1,.308,111.6985,-1.667,0,100,"0.1 mm/min"
290.2,.308,111.7329,-1.667,0,100,"0.1 mm/min"
290.3,.308,111.7734,-1.667,0,100,"0.1 mm/min"
290.4,.308,111.8047,-1.667,0,100,"0.1 mm/min"
290.5,.308,111.8577,-1.667,0,100,"0.1 mm/min"
290.6,.308,111.9108,-1.667,0,100,"0.1 mm/min"
290.7,.308,111.9483,-1.667,0,100,"0.1 mm/min"
290.8,.308,111.992,-1.667,0,100,"0.1 mm/min"
290.9,.308,112.017,-1.667,0,100,"0.1 mm/min"
291,.308,112.0731,-1.667,0,100,"0.1 mm/min"
291.1,.308,112.1169,-1.667,0,100,"0.1 mm/min"
291.2,.309,112.1512,-1.668,0,100,"0.1 mm/min"
291.3,.309,112.1918,-1.668,0,100,"0.1 mm/min"
291.4,.309,112.2324,-1.668,0,100,"0.1 mm/min"
291.5,.309,112.2605,-1.668,0,100,"0.1 mm/min"
291.6,.309,112.3073,-1.668,0,100,"0.1 mm/min"
291.7,.309,112.3541,-1.668,0,100,"0.1 mm/min"
291.8,.309,112.4103,-1.668,0,100,"0.1 mm/min"
291.9,.31,112.4634,-1.669,0,100,"0.1 mm/min"
292,.31,112.5196,-1.669,0,100,"0.1 mm/min"
292.1,.31,112.5727,-1.669,0,100,"0.1 mm/min"
292.2,.31,112.6257,-1.669,0,100,"0.1 mm/min"
292.3,.31,112.6819,-1.669,0,100,"0.1 mm/min"
292.4,.311,112.7163,-1.67,0,100,"0.1 mm/min"
292.5,.311,112.7569,-1.67,0,100,"0.1 mm/min"
292.6,.311,112.8006,-1.67,0,100,"0.1 mm/min"
292.7,.311,112.863,-1.67,0,100,"0.1 mm/min"
292.8,.311,112.9067,-1.67,0,100,"0.1 mm/min"
292.9,.311,112.966,-1.67,0,100,"0.1 mm/min"
293,.311,113.016,-1.67,0,100,"0.1 mm/min"
293.1,.311,113.0566,-1.67,0,100,"0.1 mm/min"
293.2,.311,113.0971,-1.67,0,100,"0.1 mm/min"
293.3,.312,113.1377,-1.671,0,100,"0.1 mm/min"
293.4,.312,113.1752,-1.671,0,100,"0.1 mm/min"
293.5,.312,113.2314,-1.671,0,100,"0.1 mm/min"
293.6,.312,113.2907,-1.671,0,100,"0.1 mm/min"
293.7,.312,113.3375,-1.671,0,100,"0.1 mm/min"
293.8,.312,113.3906,-1.671,0,100,"0.1 mm/min"
293.9,.312,113.4312,-1.671,0,100,"0.1 mm/min"
294,.313,113.4811,-1.672,0,100,"0.1 mm/min"
294.1,.313,113.5217,-1.672,0,100,"0.1 mm/min"
294.2,.313,113.5904,-1.672,0,100,"0.1 mm/min"
294.3,.313,113.6372,-1.672,0,100,"0.1 mm/min"
294.4,.313,113.6872,-1.672,0,100,"0.1 mm/min"
294.5,.313,113.7434,-1.672,0,100,"0.1 mm/min"
294.6,.313,113.7933,-1.672,0,100,"0.1 mm/min"
294.7,.313,113.8402,-1.672,0,100,"0.1 mm/min"
294.8,.313,113.8932,-1.672,0,100,"0.1 mm/min"
294.9,.313,113.9526,-1.672,0,100,"0.1 mm/min"
295,.314,113.99,-1.673,0,100,"0.1 mm/min"
295.1,.314,114.0587,-1.673,0,100,"0.1 mm/min"
295.2,.314,114.0993,-1.673,0,100,"0.1 mm/min"
295.3,.314,114.1555,-1.673,0,100,"0.1 mm/min"
295.4,.314,114.2086,-1.673,0,100,"0.1 mm/min"
295.5,.314,114.2585,-1.673,0,100,"0.1 mm/min"
295.6,.315,114.3178,-1.674,0,100,"0.1 mm/min"
295.7,.315,114.3709,-1.674,0,100,"0.1 mm/min"
295.8,.315,114.424,-1.674,0,100,"0.1 mm/min"
295.9,.315,114.4677,-1.674,0,100,"0.1 mm/min"
296,.315,114.5176,-1.674,0,100,"0.1 mm/min"
296.1,.315,114.5769,-1.674,0,100,"0.1 mm/min"
296.2,.316,114.6331,-1.675,0,100,"0.1 mm/min"
296.3,.316,114.6925,-1.675,0,100,"0.1 mm/min"
296.4,.316,114.7362,-1.675,0,100,"0.1 mm/min"
296.5,.316,114.7799,-1.675,0,100,"0.1 mm/min"
296.6,.316,114.8173,-1.675,0,100,"0.1 mm/min"
296.7,.316,114.861,-1.675,0,100,"0.1 mm/min"
296.8,.316,114.9048,-1.675,0,100,"0.1 mm/min"
296.9,.316,114.9578,-1.675,0,100,"0.1 mm/min"
297,.316,114.9922,-1.675,0,100,"0.1 mm/min"
297.1,.316,115.0484,-1.675,0,100,"0.1 mm/min"
297.2,.317,115.0889,-1.676,0,100,"0.1 mm/min"
297.3,.317,115.1576,-1.676,0,100,"0.1 mm/min"
297.4,.317,115.192,-1.676,0,100,"0.1 mm/min"
297.5,.317,115.2357,-1.676,0,100,"0.1 mm/min"
297.6,.317,115.2919,-1.676,0,100,"0.1 mm/min"
297.7,.317,115.3325,-1.676,0,100,"0.1 mm/min"
297.8,.317,115.373,-1.676,0,100,"0.1 mm/min"
297.9,.318,115.4261,-1.677,0,100,"0.1 mm/min"
298,.318,115.4761,-1.677,0,100,"0.1 mm/min"
298.1,.318,115.5167,-1.677,0,100,"0.1 mm/min"
298.2,.318,115.5572,-1.677,0,100,"0.1 mm/min"
298.3,.318,115.5978,-1.677,0,100,"0.1 mm/min"
298.4,.318,115.6447,-1.677,0,100,"0.1 mm/min"
298.5,.318,115.6946,-1.677,0,100,"0.1 mm/min"
298.6,.318,115.7258,-1.677,0,100,"0.1 mm/min"
298.7,.318,115.7664,-1.677,0,100,"0.1 mm/min"
298.8,.318,115.8101,-1.677,0,100,"0.1 mm/min"
298.9,.319,115.8538,-1.678,0,100,"0.1 mm/min"
299,.319,115.9069,-1.678,0,100,"0.1 mm/min"
299.1,.319,115.9444,-1.678,0,100,"0.1 mm/min"
299.2,.319,115.9849,-1.678,0,100,"0.1 mm/min"
299.3,.319,116.0318,-1.678,0,100,"0.1 mm/min"
299.4,.319,116.0786,-1.678,0,100,"0.1 mm/min"
299.5,.319,116.1286,-1.678,0,100,"0.1 mm/min"
299.6,.32,116.166,-1.679,0,100,"0.1 mm/min"
299.7,.32,116.1972,-1.679,0,100,"0.1 mm/min"
299.8,.32,116.2472,-1.679,0,100,"0.1 mm/min"
299.9,.32,116.294,-1.679,0,100,"0.1 mm/min"
300,.32,116.3315,-1.679,0,100,"0.1 mm/min"
300.1,.32,116.3752,-1.679,0,100,"0.1 mm/min"
300.2,.32,116.4095,-1.679,0,100,"0.1 mm/min"
300.3,.321,116.4564,-1.679,0,100,"0.1 mm/min"
300.4,.321,116.5032,-1.679,0,100,"0.1 mm/min"
300.5,.321,116.5375,-1.68,0,100,"0.1 mm/min"
300.6,.321,116.5781,-1.68,0,100,"0.1 mm/min"
300.7,.321,116.6281,-1.68,0,100,"0.1 mm/min"
300.8,.321,116.6687,-1.68,0,100,"0.1 mm/min"
300.9,.321,116.7061,-1.68,0,100,"0.1 mm/min"
301,.321,116.7436,-1.68,0,100,"0.1 mm/min"
301.1,.321,116.7904,-1.68,0,100,"0.1 mm/min"
301.2,.321,116.831,-1.68,0,100,"0.1 mm/min"
301.3,.322,116.8747,-1.681,0,100,"0.1 mm/min"
301.4,.322,116.9153,-1.681,0,100,"0.1 mm/min"
301.5,.322,116.9559,-1.681,0,100,"0.1 mm/min"
301.6,.322,116.9777,-1.681,0,100,"0.1 mm/min"
301.7,.322,117.0183,-1.681,0,100,"0.1 mm/min"
301.8,.322,117.0527,-1.681,0,100,"0.1 mm/min"
301.9,.322,117.0839,-1.681,0,100,"0.1 mm/min"
302,.322,117.1276,-1.681,0,100,"0.1 mm/min"
302.1,.323,117.1682,-1.682,0,100,"0.1 mm/min"
302.2,.323,117.215,-1.682,0,100,"0.1 mm/min"
302.3,.323,117.2493,-1.682,0,100,"0.1 mm/min"
302.4,.323,117.2899,-1.682,0,100,"0.1 mm/min"
302.5,.323,117.3305,-1.682,0,100,"0.1 mm/min"
302.6,.323,117.3617,-1.682,0,100,"0.1 mm/min"
302.7,.323,117.3992,-1.682,0,100,"0.1 mm/min"
302.8,.323,117.4429,-1.682,0,100,"0.1 mm/min"
302.9,.323,117.4741,-1.682,0,100,"0.1 mm/min"
303,.323,117.5147,-1.682,0,100,"0.1 mm/min"
303.1,.323,117.5709,-1.682,0,100,"0.1 mm/min"
303.2,.323,117.6146,-1.682,0,100,"0.1 mm/min"
303.3,.324,117.6802,-1.683,0,100,"0.1 mm/min"
303.4,.324,117.7457,-1.683,0,100,"0.1 mm/min"
303.5,.324,117.7988,-1.683,0,100,"0.1 mm/min"
303.6,.324,117.8612,-1.683,0,100,"0.1 mm/min"
303.7,.324,117.9112,-1.683,0,100,"0.1 mm/min"
303.8,.324,117.9643,-1.683,0,100,"0.1 mm/min"
303.9,.325,118.0205,-1.684,0,100,"0.1 mm/min"
304,.325,118.0798,-1.684,0,100,"0.1 mm/min"
304.1,.325,118.1328,-1.684,0,100,"0.1 mm/min"
304.2,.325,118.1859,-1.684,0,100,"0.1 mm/min"
304.3,.325,118.2359,-1.684,0,100,"0.1 mm/min"
304.4,.325,118.2921,-1.684,0,100,"0.1 mm/min"
304.5,.325,118.3514,-1.684,0,100,"0.1 mm/min"
304.6,.325,118.4013,-1.684,0,100,"0.1 mm/min"
304.7,.326,118.4575,-1.685,0,100,"0.1 mm/min"
304.8,.326,118.495,-1.685,0,100,"0.1 mm/min"
304.9,.326,118.5543,-1.685,0,100,"0.1 mm/min"
305,.326,118.6011,-1.685,0,100,"0.1 mm/min"
305.1,.326,118.6511,-1.685,0,100,"0.1 mm/min"
305.2,.326,118.701,-1.685,0,100,"0.1 mm/min"
305.3,.326,118.7541,-1.685,0,100,"0.1 mm/min"
305.4,.326,118.7947,-1.685,0,100,"0.1 mm/min"
305.5,.327,118.8478,-1.686,0,100,"0.1 mm/min"
305.6,.327,118.8977,-1.686,0,100,"0.1 mm/min"
305.7,.327,118.9539,-1.686,0,100,"0.1 mm/min"
305.8,.327,119.0007,-1.686,0,100,"0.1 mm/min"
305.9,.327,119.0632,-1.686,0,100,"0.1 mm/min"
306,.327,119.1038,-1.686,0,100,"0.1 mm/min"
306.1,.327,119.1475,-1.686,0,100,"0.1 mm/min"
306.2,.328,119.1787,-1.687,0,100,"0.1 mm/min"
306.3,.328,119.2255,-1.687,0,100,"0.1 mm/min"
306.4,.328,119.2817,-1.687,0,100,"0.1 mm/min"
306.5,.328,119.3286,-1.687,0,100,"0.1 mm/min"
306.6,.328,119.3754,-1.687,0,100,"0.1 mm/min"
306.7,.328,119.4285,-1.687,0,100,"0.1 mm/min"
306.8,.328,119.4847,-1.687,0,100,"0.1 mm/min"
306.9,.328,119.5252,-1.687,0,100,"0.1 mm/min"
307,.328,119.5783,-1.687,0,100,"0.1 mm/min"
307.1,.328,119.622,-1.687,0,100,"0.1 mm/min"
307.2,.329,119.6782,-1.688,0,100,"0.1 mm/min"
307.3,.329,119.7282,-1.688,0,100,"0.1 mm/min"
307.4,.329,119.7719,-1.688,0,100,"0.1 mm/min"
307.5,.329,119.8218,-1.688,0,100,"0.1 mm/min"
307.6,.329,119.8655,-1.688,0,100,"0.1 mm/min"
307.7,.329,119.9186,-1.688,0,100,"0.1 mm/min"
307.8,.329,119.9498,-1.688,0,100,"0.1 mm/min"
307.9,.329,119.9967,-1.688,0,100,"0.1 mm/min"
308,.33,120.0372,-1.689,0,100,"0.1 mm/min"
308.1,.33,120.0966,-1.689,0,100,"0.1 mm/min"
308.2,.33,120.1403,-1.689,0,100,"0.1 mm/min"
308.3,.33,120.1965,-1.689,0,100,"0.1 mm/min"
308.4,.33,120.2527,-1.689,0,100,"0.1 mm/min"
308.5,.33,120.3026,-1.689,0,100,"0.1 mm/min"
308.6,.33,120.3463,-1.689,0,100,"0.1 mm/min"
308.7,.33,120.3807,-1.689,0,100,"0.1 mm/min"
308.8,.33,120.4275,-1.689,0,100,"0.1 mm/min"
308.9,.33,120.4712,-1.689,0,100,"0.1 mm/min"
309,.331,120.5243,-1.69,0,100,"0.1 mm/min"
309.1,.331,120.568,-1.69,0,100,"0.1 mm/min"
309.2,.331,120.621,-1.69,0,100,"0.1 mm/min"
309.3,.331,120.6647,-1.69,0,100,"0.1 mm/min"
309.4,.331,120.7116,-1.69,0,100,"0.1 mm/min"
309.5,.331,120.7584,-1.69,0,100,"0.1 mm/min"
309.6,.331,120.8052,-1.69,0,100,"0.1 mm/min"
309.7,.331,120.8365,-1.69,0,100,"0.1 mm/min"
309.8,.332,120.8864,-1.691,0,100,"0.1 mm/min"
309.9,.332,120.9332,-1.691,0,100,"0.1 mm/min"
310,.332,120.9707,-1.691,0,100,"0.1 mm/min"
310.1,.332,121.0269,-1.691,0,100,"0.1 mm/min"
310.2,.332,121.0706,-1.691,0,100,"0.1 mm/min"
310.3,.332,121.1206,-1.691,0,100,"0.1 mm/min"
310.4,.332,121.1736,-1.691,0,100,"0.1 mm/min"
310.5,.333,121.2173,-1.692,0,100,"0.1 mm/min"
310.6,.333,121.261,-1.692,0,100,"0.1 mm/min"
310.7,.333,121.3047,-1.692,0,100,"0.1 mm/min"
310.8,.333,121.3547,-1.692,0,100,"0.1 mm/min"
310.9,.333,121.4046,-1.692,0,100,"0.1 mm/min"
311,.333,121.4359,-1.692,0,100,"0.1 mm/min"
311.1,.333,121.4858,-1.692,0,100,"0.1 mm/min"
311.2,.333,121.5264,-1.692,0,100,"0.1 mm/min"
311.3,.333,121.5732,-1.692,0,100,"0.1 mm/min"
311.4,.333,121.6263,-1.692,0,100,"0.1 mm/min"
311.5,.334,121.67,-1.693,0,100,"0.1 mm/min"
311.6,.334,121.72,-1.693,0,100,"0.1 mm/min"
311.7,.334,121.7481,-1.693,0,100,"0.1 mm/min"
311.8,.334,121.7918,-1.693,0,100,"0.1 mm/min"
311.9,.334,121.8324,-1.693,0,100,"0.1 mm/min"
312,.334,121.8854,-1.693,0,100,"0.1 mm/min"
312.1,.334,121.926,-1.693,0,100,"0.1 mm/min"
312.2,.334,121.9728,-1.693,0,100,"0.1 mm/min"
312.3,.335,122.0103,-1.694,0,100,"0.1 mm/min"
312.4,.335,122.0571,-1.694,0,100,"0.1 mm/min"
312.5,.335,122.1071,-1.694,0,100,"0.1 mm/min"
312.6,.335,122.1602,-1.694,0,100,"0.1 mm/min"
312.7,.335,122.2101,-1.694,0,100,"0.1 mm/min"
312.8,.335,122.2632,-1.694,0,100,"0.1 mm/min"
312.9,.335,122.3194,-1.694,0,100,"0.1 mm/min"
313,.335,122.36,-1.694,0,100,"0.1 mm/min"
313.1,.335,122.4068,-1.694,0,100,"0.1 mm/min"
313.2,.336,122.4536,-1.695,0,100,"0.1 mm/min"
313.3,.336,122.5067,-1.695,0,100,"0.1 mm/min"
313.4,.336,122.5566,-1.695,0,100,"0.1 mm/min"
313.5,.336,122.6035,-1.695,0,100,"0.1 mm/min"
313.6,.336,122.6534,-1.695,0,100,"0.1 mm/min"
313.7,.336,122.7065,-1.695,0,100,"0.1 mm/min"
313.8,.336,122.7627,-1.695,0,100,"0.1 mm/min"
313.9,.336,122.8126,-1.695,0,100,"0.1 mm/min"
314,.336,122.8564,-1.695,0,100,"0.1 mm/min"
314.1,.337,122.9157,-1.696,0,100,"0.1 mm/min"
314.2,.337,122.975,-1.696,0,100,"0.1 mm/min"
314.3,.337,123.0343,-1.696,0,100,"0.1 mm/min"
314.4,.337,123.0749,-1.696,0,100,"0.1 mm/min"
314.5,.337,123.1124,-1.696,0,100,"0.1 mm/min"
314.6,.337,123.1623,-1.696,0,100,"0.1 mm/min"
314.7,.337,123.2123,-1.696,0,100,"0.1 mm/min"
314.8,.337,123.2653,-1.696,0,100,"0.1 mm/min"
314.9,.337,123.3215,-1.696,0,100,"0.1 mm/min"
315,.337,123.3746,-1.696,0,100,"0.1 mm/min"
315.1,.338,123.4277,-1.696,0,100,"0.1 mm/min"
315.2,.338,123.4839,-1.696,0,100,"0.1 mm/min"
315.3,.338,123.5369,-1.697,0,100,"0.1 mm/min"
315.4,.338,123.5806,-1.697,0,100,"0.1 mm/min"
315.5,.338,123.6244,-1.697,0,100,"0.1 mm/min"
315.6,.338,123.6774,-1.697,0,100,"0.1 mm/min"
315.7,.338,123.7243,-1.697,0,100,"0.1 mm/min"
315.8,.338,123.7742,-1.697,0,100,"0.1 mm/min"
315.9,.338,123.8273,-1.697,0,100,"0.1 mm/min"
316,.339,123.8804,-1.698,0,100,"0.1 mm/min"
316.1,.339,123.9178,-1.698,0,100,"0.1 mm/min"
316.2,.339,123.9771,-1.698,0,100,"0.1 mm/min"
316.3,.339,124.0271,-1.698,0,100,"0.1 mm/min"
316.4,.339,124.0802,-1.698,0,100,"0.1 mm/min"
316.5,.339,124.127,-1.698,0,100,"0.1 mm/min"
316.6,.339,124.1832,-1.698,0,100,"0.1 mm/min"
316.7,.339,124.2331,-1.698,0,100,"0.1 mm/min"
316.8,.34,124.2675,-1.699,0,100,"0.1 mm/min"
316.9,.34,124.3143,-1.699,0,100,"0.1 mm/min"
317,.34,124.3643,-1.699,0,100,"0.1 mm/min"
317.1,.34,124.4173,-1.699,0,100,"0.1 mm/min"
317.2,.34,124.4704,-1.699,0,100,"0.1 mm/min"
317.3,.34,124.5204,-1.699,0,100,"0.1 mm/min"
317.4,.34,124.5734,-1.699,0,100,"0.1 mm/min"
317.5,.34,124.6203,-1.699,0,100,"0.1 mm/min"
317.6,.34,124.6765,-1.699,0,100,"0.1 mm/min"
317.7,.341,124.7295,-1.7,0,100,"0.1 mm/min"
317.8,.341,124.7732,-1.7,0,100,"0.1 mm/min"
317.9,.341,124.8388,-1.7,0,100,"0.1 mm/min"
318,.341,124.8856,-1.7,0,100,"0.1 mm/min"
318.1,.341,124.9356,-1.7,0,100,"0.1 mm/min"
318.2,.341,124.9886,-1.7,0,100,"0.1 mm/min"
318.3,.342,125.0448,-1.701,0,100,"0.1 mm/min"
318.4,.342,125.0948,-1.701,0,100,"0.1 mm/min"
318.5,.342,125.1447,-1.701,0,100,"0.1 mm/min"
318.6,.342,125.1978,-1.701,0,100,"0.1 mm/min"
318.7,.342,125.2415,-1.701,0,100,"0.1 mm/min"
318.8,.342,125.2977,-1.701,0,100,"0.1 mm/min"
318.9,.342,125.3445,-1.701,0,100,"0.1 mm/min"
319,.342,125.4007,-1.701,0,100,"0.1 mm/min"
319.1,.342,125.4413,-1.701,0,100,"0.1 mm/min"
319.2,.343,125.5038,-1.702,0,100,"0.1 mm/min"
319.3,.343,125.5662,-1.702,0,100,"0.1 mm/min"
319.4,.343,125.6037,-1.702,0,100,"0.1 mm/min"
319.5,.343,125.6505,-1.702,0,100,"0.1 mm/min"
319.6,.343,125.7192,-1.702,0,100,"0.1 mm/min"
319.7,.343,125.7723,-1.702,0,100,"0.1 mm/min"
319.8,.343,125.8128,-1.702,0,100,"0.1 mm/min"
319.9,.343,125.8659,-1.702,0,100,"0.1 mm/min"
320,.344,125.919,-1.703,0,100,"0.1 mm/min"
320.1,.344,125.9658,-1.703,0,100,"0.1 mm/min"
320.2,.344,125.997,-1.703,0,100,"0.1 mm/min"
320.3,.344,126.0407,-1.703,0,100,"0.1 mm/min"
320.4,.344,126.0907,-1.703,0,100,"0.1 mm/min"
320.5,.344,126.1375,-1.703,0,100,"0.1 mm/min"
320.6,.344,126.1937,-1.703,0,100,"0.1 mm/min"
320.7,.344,126.2374,-1.703,0,100,"0.1 mm/min"
320.8,.345,126.2936,-1.704,0,100,"0.1 mm/min"
320.9,.345,126.3436,-1.704,0,100,"0.1 mm/min"
321,.345,126.3935,-1.704,0,100,"0.1 mm/min"
321.1,.345,126.4466,-1.704,0,100,"0.1 mm/min"
321.2,.345,126.4903,-1.704,0,100,"0.1 mm/min"
321.3,.345,126.5527,-1.704,0,100,"0.1 mm/min"
321.4,.345,126.5902,-1.704,0,100,"0.1 mm/min"
321.5,.345,126.6526,-1.704,0,100,"0.1 mm/min"
321.6,.345,126.7057,-1.704,0,100,"0.1 mm/min"
321.7,.346,126.7525,-1.705,0,100,"0.1 mm/min"
321.8,.346,126.8056,-1.705,0,100,"0.1 mm/min"
321.9,.346,126.8556,-1.705,0,100,"0.1 mm/min"
322,.346,126.9024,-1.705,0,100,"0.1 mm/min"
322.1,.346,126.9555,-1.705,0,100,"0.1 mm/min"
322.2,.346,127.0085,-1.705,0,100,"0.1 mm/min"
322.3,.346,127.0554,-1.705,0,100,"0.1 mm/min"
322.4,.346,127.1053,-1.705,0,100,"0.1 mm/min"
322.5,.347,127.1615,-1.706,0,100,"0.1 mm/min"
322.6,.347,127.2177,-1.706,0,100,"0.1 mm/min"
322.7,.347,127.2708,-1.706,0,100,"0.1 mm/min"
322.8,.347,127.3239,-1.706,0,100,"0.1 mm/min"
322.9,.347,127.3738,-1.706,0,100,"0.1 mm/min"
323,.347,127.4238,-1.706,0,100,"0.1 mm/min"
323.1,.347,127.455,-1.706,0,100,"0.1 mm/min"
323.2,.347,127.5174,-1.706,0,100,"0.1 mm/min"
323.3,.347,127.5549,-1.706,0,100,"0.1 mm/min"
323.4,.347,127.6142,-1.706,0,100,"0.1 mm/min"
323.5,.348,127.6579,-1.707,0,100,"0.1 mm/min"
323.6,.348,127.711,-1.707,0,100,"0.1 mm/min"
323.7,.348,127.7609,-1.707,0,100,"0.1 mm/min"
323.8,.348,127.8078,-1.707,0,100,"0.1 mm/min"
323.9,.348,127.8577,-1.707,0,100,"0.1 mm/min"
324,.348,127.9045,-1.707,0,100,"0.1 mm/min"
324.1,.348,127.9607,-1.707,0,100,"0.1 mm/min"
324.2,.349,128.0138,-1.708,0,100,"0.1 mm/min"
324.3,.349,128.0544,-1.708,0,100,"0.1 mm/min"
324.4,.349,128.1044,-1.708,0,100,"0.1 mm/min"
324.5,.349,128.1512,-1.708,0,100,"0.1 mm/min"
324.6,.349,128.2043,-1.708,0,100,"0.1 mm/min"
324.7,.349,128.248,-1.708,0,100,"0.1 mm/min"
324.8,.349,128.301,-1.708,0,100,"0.1 mm/min"
324.9,.349,128.3572,-1.708,0,100,"0.1 mm/min"
325,.349,128.3916,-1.708,0,100,"0.1 mm/min"
325.1,.35,128.4603,-1.708,0,100,"0.1 mm/min"
325.2,.35,128.5008,-1.708,0,100,"0.1 mm/min"
325.3,.35,128.5539,-1.709,0,100,"0.1 mm/min"
325.4,.35,128.5945,-1.709,0,100,"0.1 mm/min"
325.5,.35,128.6413,-1.709,0,100,"0.1 mm/min"
325.6,.35,128.7006,-1.709,0,100,"0.1 mm/min"
325.7,.35,128.7506,-1.709,0,100,"0.1 mm/min"
325.8,.35,128.7943,-1.709,0,100,"0.1 mm/min"
325.9,.35,128.8474,-1.709,0,100,"0.1 mm/min"
326,.35,128.8942,-1.709,0,100,"0.1 mm/min"
326.1,.351,128.9473,-1.71,0,100,"0.1 mm/min"
326.2,.351,129.0003,-1.71,0,100,"0.1 mm/min"
326.3,.351,129.0565,-1.71,0,100,"0.1 mm/min"
326.4,.351,129.1065,-1.71,0,100,"0.1 mm/min"
326.5,.351,129.1596,-1.71,0,100,"0.1 mm/min"
326.6,.351,129.2158,-1.71,0,100,"0.1 mm/min"
326.7,.351,129.2626,-1.71,0,100,"0.1 mm/min"
326.8,.351,129.325,-1.71,0,100,"0.1 mm/min"
326.9,.352,129.3781,-1.711,0,100,"0.1 mm/min"
327,.352,129.4249,-1.711,0,100,"0.1 mm/min"
327.1,.352,129.4686,-1.711,0,100,"0.1 mm/min"
327.2,.352,129.5092,-1.711,0,100,"0.1 mm/min"
327.3,.352,129.5748,-1.711,0,100,"0.1 mm/min"
327.4,.352,129.6403,-1.711,0,100,"0.1 mm/min"
327.5,.352,129.6934,-1.711,0,100,"0.1 mm/min"
327.6,.352,129.7559,-1.711,0,100,"0.1 mm/min"
327.7,.352,129.8058,-1.711,0,100,"0.1 mm/min"
327.8,.352,129.8558,-1.711,0,100,"0.1 mm/min"
327.9,.352,129.912,-1.711,0,100,"0.1 mm/min"
328,.353,129.965,-1.712,0,100,"0.1 mm/min"
328.1,.353,130.0119,-1.712,0,100,"0.1 mm/min"
328.2,.353,130.0712,-1.712,0,100,"0.1 mm/min"
328.3,.353,130.1243,-1.712,0,100,"0.1 mm/min"
328.4,.353,130.1804,-1.712,0,100,"0.1 mm/min"
328.5,.353,130.2429,-1.712,0,100,"0.1 mm/min"
328.6,.353,130.2928,-1.712,0,100,"0.1 mm/min"
328.7,.354,130.3365,-1.713,0,100,"0.1 mm/min"
328.8,.354,130.3896,-1.713,0,100,"0.1 mm/min"
328.9,.354,130.4489,-1.713,0,100,"0.1 mm/min"
329,.354,130.5145,-1.713,0,100,"0.1 mm/min"
329.1,.354,130.5707,-1.713,0,100,"0.1 mm/min"
329.2,.354,130.6175,-1.713,0,100,"0.1 mm/min"
329.3,.354,130.6737,-1.713,0,100,"0.1 mm/min"
329.4,.354,130.7174,-1.713,0,100,"0.1 mm/min"
329.5,.354,130.7705,-1.713,0,100,"0.1 mm/min"
329.6,.355,130.8236,-1.714,0,100,"0.1 mm/min"
329.7,.355,130.8766,-1.714,0,100,"0.1 mm/min"
329.8,.355,130.9297,-1.714,0,100,"0.1 mm/min"
329.9,.355,130.9859,-1.714,0,100,"0.1 mm/min"
330,.355,131.0359,-1.714,0,100,"0.1 mm/min"
330.1,.355,131.0952,-1.714,0,100,"0.1 mm/min"
330.2,.355,131.142,-1.714,0,100,"0.1 mm/min"
330.3,.355,131.192,-1.714,0,100,"0.1 mm/min"
330.4,.356,131.245,-1.715,0,100,"0.1 mm/min"
330.5,.356,131.2887,-1.715,0,100,"0.1 mm/min"
330.6,.356,131.3481,-1.715,0,100,"0.1 mm/min"
330.7,.356,131.398,-1.715,0,100,"0.1 mm/min"
330.8,.356,131.4386,-1.715,0,100,"0.1 mm/min"
330.9,.356,131.4823,-1.715,0,100,"0.1 mm/min"
331,.356,131.5416,-1.715,0,100,"0.1 mm/min"
331.1,.357,131.5978,-1.716,0,100,"0.1 mm/min"
331.2,.357,131.6571,-1.716,0,100,"0.1 mm/min"
331.3,.357,131.7133,-1.716,0,100,"0.1 mm/min"
331.4,.357,131.757,-1.716,0,100,"0.1 mm/min"
331.5,.357,131.8007,-1.716,0,100,"0.1 mm/min"
331.6,.357,131.8601,-1.716,0,100,"0.1 mm/min"
331.7,.357,131.91,-1.716,0,100,"0.1 mm/min"
331.8,.357,131.9631,-1.716,0,100,"0.1 mm/min"
331.9,.358,132.0193,-1.717,0,100,"0.1 mm/min"
332,.358,132.0692,-1.717,0,100,"0.1 mm/min"
332.1,.358,132.1067,-1.717,0,100,"0.1 mm/min"
332.2,.358,132.166,-1.717,0,100,"0.1 mm/min"
332.3,.358,132.216,-1.717,0,100,"0.1 mm/min"
